url,titre,entreprise,date_publication,region,ville,contrat,experience,niveau_etude,competences_cles,skills_list,experience_cat,annee,mois
https://www.emploi.ma/offre-emploi-maroc/chef-projet-confirme-etudes-execution-cfo-casablanca-9255591,Chef de Projet Confirmé Etudes D'Exécution CFO - Casablanca,B2I,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,courants forts - courants faibles - REVIT - CANECO BT - Électrotechnique - BIM - schéma electriques - AUTOCAD - AUTOCAD ELECTRICAL - Génie Électrique - DIALUX,"['courants forts', 'courants faibles', 'REVIT', 'CANECO BT', 'Électrotechnique', 'BIM', 'schéma electriques', 'AUTOCAD', 'AUTOCAD ELECTRICAL', 'Génie Électrique', 'DIALUX']",Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-polyvalente-marrakech-9265456,Assistante Administrative Polyvalente - Marrakech,MTS SYSTEM,2026-03-14,Marrakech-Safi,Marrakech,CDI,Non spécifié,Bac+2 - Bac+3,Assistance Administrative - Dossiers - Suivi des Dossiers - Comptabilité - Finance - Gestion - Assistance Juridique - Gestion des Ressources Humaines - Gestion Administrative - Gestion des Devis - Fichiers - WORD - Formation - Règlement - Assistance Administrative - Devis - Assistance - Secrétariat - Assistanat,"['Assistance Administrative', 'Dossiers', 'Suivi des Dossiers', 'Comptabilité', 'Finance', 'Gestion', 'Assistance Juridique', 'Gestion des Ressources Humaines', 'Gestion Administrative', 'Gestion des Devis', 'Fichiers', 'WORD', 'Formation', 'Règlement', 'Assistance Administrative', 'Devis', 'Assistance', 'Secrétariat', 'Assistanat']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-achats-ain-el-aouda-9215674,Responsable Achats - Aïn El Aouda,AMANYS PHARMA,2026-02-03,Rabat-Salé-Kénitra,Aïn El Aouda,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+4 - Bac+5 et plus,Supply Chain - Négociation - Dédouanement - Exportation - Supply - Droits de Douane - Achats - Douane - Emballage - Livraison - Importation - Transport,"['Supply Chain', 'Négociation', 'Dédouanement', 'Exportation', 'Supply', 'Droits de Douane', 'Achats', 'Douane', 'Emballage', 'Livraison', 'Importation', 'Transport']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-administratif-casablanca-9270642,Responsable Administratif - Casablanca,Non spécifié,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+4 - Bac+5 et plus,Gestion Administrative - Administration générale - Responsable administratif - Coordination administrative - Reporting et tableaux de bord - Gestion - Pilotage de Projets - Gestion des procédures - Organisation Administrative - Évaluation Financière - Suivi Administratif - Finance - Comptabilité - Dossiers Administratifs - Management,"['Gestion Administrative', 'Administration générale', 'Responsable administratif', 'Coordination administrative', 'Reporting et tableaux de bord', 'Gestion', 'Pilotage de Projets', 'Gestion des procédures', 'Organisation Administrative', 'Évaluation Financière', 'Suivi Administratif', 'Finance', 'Comptabilité', 'Dossiers Administratifs', 'Management']",Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-juridique-mohammedia-9052339,Chargé(e) Juridique - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/agent-administratif-casablanca-9216709,Agent Administratif - Casablanca,TECTRA AGENCE AIN SBAA,2026-02-04,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Secrétariat - Dossiers - WORD - Pack Office - Rédaction - Suivi des Dossiers - Archivage - Assistanat - Organisation de Réunions - Accueil Physique,"['Secrétariat', 'Dossiers', 'WORD', 'Pack Office', 'Rédaction', 'Suivi des Dossiers', 'Archivage', 'Assistanat', 'Organisation de Réunions', 'Accueil Physique']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/technicien-laboratoire-mohammedia-9038570,Technicien Laboratoire - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Granulométrie - Résistance Mécanique,"['Granulométrie', 'Résistance Mécanique']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/superviseur-csa-el-jadida-9210996,Superviseur CSA - EL Jadida,TECTRA EL JADIDA – RECRUTEMENT,2026-01-30,Casablanca-Mohammedia - Marrakech-Safi,El Jadida,Intérim,Expérience > 10 ans,Bac+5 et plus,Qualité - Maintenance - Non-Conformité,"['Qualité', 'Maintenance', 'Non', 'Conformité']",Senior (>10 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/juriste-casablanca-9272636,Juriste - Casablanca,CABINET AVOCATS,2026-03-11,Casablanca-Mohammedia,Casablanca,CDI,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Bac+5 et plus,Contentieux - Droit - Risques Juridiques - Droit Social - Droit des Sociétés - Droit des Contrats,"['Contentieux', 'Droit', 'Risques Juridiques', 'Droit Social', 'Droit des Sociétés', 'Droit des Contrats']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-etudes-debutant-dessin-batiments-hf-rabat-9240905,Technicien D’Études Débutant – Dessin de Bâtiments (H/F) - Rabat,INNOV ENGINEERING CONSULTING,2026-02-20,Rabat-Salé-Kénitra,Rabat,CDI,Non spécifié,Bac+2 - Bac+3,AUTOCAD - Architecture - Coffrage - Ferraillage - Dessin de Bâtiment - REVIT,"['AUTOCAD', 'Architecture', 'Coffrage', 'Ferraillage', 'Dessin de Bâtiment', 'REVIT']",Non spécifié,2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-sale-9210735,Chargé de Portefeuille - Salé,FONDATION ARRAWAJ,2026-01-30,Rabat-Salé-Kénitra,Salé,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Recouvrement - Vente - Gestion - Management,"['Recouvrement', 'Vente', 'Gestion', 'Management']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/superviseur-production-mohammedia-8994035,Superviseur de Production - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Normes de Qualité - Qualité - Processus - Hygiène - Production Industrielle - Amélioration Continue - Maintenance - Production,"['Normes de Qualité', 'Qualité', 'Processus', 'Hygiène', 'Production Industrielle', 'Amélioration Continue', 'Maintenance', 'Production']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-juridique-mohammedia-9052255,Responsable Juridique - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Non spécifié,['Non spécifié'],Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/adjoint-shift-magasin-rabat-9232089,Adjoint Shift Magasin - Rabat,LA FONDA,2026-03-04,Rabat-Salé-Kénitra,Rabat,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente,['Vente'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-controle-gestion-casablanca-9269256,Chargé(e) de Contrôle de Gestion - Casablanca,GENERAL PRIVATE INTERIM,2026-03-17,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Finance - Comptabilité - Gestion,"['Finance', 'Comptabilité', 'Gestion']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-electrique-tanger-9226825,Technicien Maintenance Électrique - Tanger,COMPAGNIE INDUSTRIELLE DES FIBRES,2026-02-11,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Installation Électrique - Énergie Électrique - Électricité Industrielle - Maintenance Préventive - Machines - Production - Énergie - Service Électrique - DU - Qualité - Électronique - Automatisme - Amélioration Continue - Maintenance - Production d'Énergie - Maintenance Électrique - Qualité Électronique - Installation Électrique,"['Installation Électrique', 'Énergie Électrique', 'Électricité Industrielle', 'Maintenance Préventive', 'Machines', 'Production', 'Énergie', 'Service Électrique', 'DU', 'Qualité', 'Électronique', 'Automatisme', 'Amélioration Continue', 'Maintenance', ""Production d'Énergie"", 'Maintenance Électrique', 'Qualité Électronique', 'Installation Électrique']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/coordinateur-qualite-casablanca-9207436,Coordinateur Qualité - Casablanca,Non spécifié,2026-01-28,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Amélioration Continue - Management de la Qualité - Génie Industriel - Qualité - Maintenance - Processus - Production - Process,"['Amélioration Continue', 'Management de la Qualité', 'Génie Industriel', 'Qualité', 'Maintenance', 'Processus', 'Production', 'Process']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/electricien-automobile-casablanca-9221475,Électricien Automobile - Casablanca,GENERAL PRIVATE INTERIM,2026-03-05,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Non spécifié,Qualité - Maintenance - Production,"['Qualité', 'Maintenance', 'Production']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-direction-casablanca-9279992,Assistante de Direction - Casablanca,ATLAS MULTISERVICES,2026-03-17,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma,Casablanca,CDI,Non spécifié,Bac+2 - Bac+3,Communication - Formation - Dossiers Administratifs - Communication RH - Comptabilité - Finance - Gestion - Marketing,"['Communication', 'Formation', 'Dossiers Administratifs', 'Communication RH', 'Comptabilité', 'Finance', 'Gestion', 'Marketing']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-administratif-financier-rabat-9228410,Responsable Administratif et Financier - Rabat,JOB CONNECT,2026-02-12,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Trésorerie - Gestion - Flux Financiers - Recouvrement - Gestion Financière - Facturation - Finance,"['Comptabilité', 'Trésorerie', 'Gestion', 'Flux Financiers', 'Recouvrement', 'Gestion Financière', 'Facturation', 'Finance']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-affaires-sociales-mohammedia-9005723,Responsable des Affaires Sociales - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistant-marketing-designer-meknes-9273670,Assistant Marketing Designer - Meknès,SOMACOS,2026-03-12,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Meknès,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Actions Marketing - Design - Maintenance - Qualité,"['Actions Marketing', 'Design', 'Maintenance', 'Qualité']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-logistique-entrepot-fruits-legumes-casablanca-9220548,Responsable Logistique Entrepôt Fruits et Légumes - Casablanca,IZIRY,2026-02-14,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Production - Normes de Qualité - Maintenance - Qualité - Entreposage - Sécurité Alimentaire - Agroalimentaire - Agriculture,"['Production', 'Normes de Qualité', 'Maintenance', 'Qualité', 'Entreposage', 'Sécurité Alimentaire', 'Agroalimentaire', 'Agriculture']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/technicien-reseau-informatique-niveau-1-casablanca-9065662,Technicien Réseau Informatique Niveau 1 - Casablanca,CALLIOPE,2026-03-13,Casablanca-Mohammedia,Casablanca,Stage - Anapec,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans",Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,DNS - VPN - DHCP,"['DNS', 'VPN', 'DHCP']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-superieur-laboratoire-ain-el-aouda-9248864,Technicien Supérieur Laboratoire - Aïn El Aouda,AMANYS PHARMA,2026-03-18,Rabat-Salé-Kénitra,Aïn El Aouda,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Biologie - Microbiologie - Laboratoire Pharmaceutique - Laboratoire - Santé,"['Biologie', 'Microbiologie', 'Laboratoire Pharmaceutique', 'Laboratoire', 'Santé']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/dessinateur-mecanique-mohammedia-9001476,Dessinateur Mécanique - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,AUTOCAD - SOLIDWORKS,"['AUTOCAD', 'SOLIDWORKS']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/superviseur-lieux-publiques-rabat-9210801,Superviseur Lieux Publiques - Rabat,TECTRA RABAT - KENITRA,2026-01-30,Rabat-Salé-Kénitra,Rabat,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Hôtellerie - Tourisme,"['Hôtellerie', 'Tourisme']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/charge-moyens-generaux-casablanca-9269336,Chargé Moyens Généraux - Casablanca,Non spécifié,2026-03-17,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans,Bac+3 - Bac+4,moyens généraux - Gestion des services généraux - Facility Management - Gestion des Fournisseurs - gestion des prestataires - Achats - Approvisionnements - Gestion du Parc Automobile - Gestion du matériel et des stocks - Hygiène et sécurité - suivi des travaux - Gestion Administrative - Formation - Maintenance - Sécurité - Sûreté - Installation - Management - Aménagement - Gestion,"['moyens généraux', 'Gestion des services généraux', 'Facility Management', 'Gestion des Fournisseurs', 'gestion des prestataires', 'Achats', 'Approvisionnements', 'Gestion du Parc Automobile', 'Gestion du matériel et des stocks', 'Hygiène et sécurité', 'suivi des travaux', 'Gestion Administrative', 'Formation', 'Maintenance', 'Sécurité', 'Sûreté', 'Installation', 'Management', 'Aménagement', 'Gestion']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-taroudant-9269170,Chargé de Portefeuille - Taroudant,FONDATION ARRAWAJ,2026-03-17,Agadir,Taroudant,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Finance - Vente - Comptabilité - Recouvrement - Gestion,"['Finance', 'Vente', 'Comptabilité', 'Recouvrement', 'Gestion']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/electromecanicien-bouskoura-9249458,Électromécanicien - Bouskoura,A2CIM,2026-03-11,Casablanca-Mohammedia,Bouskoura,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Électricité Industrielle - Automatisme Industriel - Machine CNC - Circuit Hydraulique - Circuit Pneumatique - Qualité - Automatisme - Maintenance - Pneumatique - Hydraulique - Production,"['Électricité Industrielle', 'Automatisme Industriel', 'Machine CNC', 'Circuit Hydraulique', 'Circuit Pneumatique', 'Qualité', 'Automatisme', 'Maintenance', 'Pneumatique', 'Hydraulique', 'Production']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/menuisier-mohammedia-8993943,Menuisier - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2,Normes de Qualité - Qualité - Menuiserie - Machines - Maintenance,"['Normes de Qualité', 'Qualité', 'Menuiserie', 'Machines', 'Maintenance']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/operateur-production-fes-9249138,Opérateur de Production - Fès,SOTHERMA,2026-03-17,Fès,Fès,Anapec,Non spécifié,Bac+2,Hygiène - Production - Étiquetage - Équipement - Qualité - Maintenance,"['Hygiène', 'Production', 'Étiquetage', 'Équipement', 'Qualité', 'Maintenance']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/superviseur-production-mohammedia-9028783,Superviseur de Production - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/dermo-conseillere-agadir-9279975,Dermo-Conseillère - Agadir,TECTRA,2026-03-17,Agadir,Agadir,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Dermo-cosmétique - Conseil client - Diagnostic de peau - Animation Commerciale - Hygiène - Conseil - Formation - Animation - Merchandising - Vente - Techniques de Vente - Certification - Suivi des Ventes,"['Dermo', 'cosmétique', 'Conseil client', 'Diagnostic de peau', 'Animation Commerciale', 'Hygiène', 'Conseil', 'Formation', 'Animation', 'Merchandising', 'Vente', 'Techniques de Vente', 'Certification', 'Suivi des Ventes']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/menuisier-marrakech-9230868,Menuisier - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-02-13,Marrakech-Safi,Marrakech,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac,Tourisme - Secteur Hôtelier,"['Tourisme', 'Secteur Hôtelier']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-fidelisation-commercial-b2b-hf-casablanca-9232112,Chargé de Fidélisation et Commercial B2B ( H/F) - Casablanca,Non spécifié,2026-03-17,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente - Communication - Fidélisation des Clients - Négociation - Techniques de Vente,"['Vente', 'Communication', 'Fidélisation des Clients', 'Négociation', 'Techniques de Vente']",Junior (2-5 ans),2026,3
